uid,url,price,currency,collection,reference_code,life_span
20464,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w1556214-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%AB%E3%83%89%E3%83%A9%E3%83%B3-%E3%83%AD%E3%83%B4%E3%82%A7%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,16236000,JPY,ROTONDE,W1556214,Q4 August 2020
20471,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%AF%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/whch0006-%E3%83%A1%E3%82%AB%E3%83%8B%E3%82%AB%E3%83%AB-%E3%83%AC%E3%82%B8%E3%82%A7%E3%83%B3%E3%82%BA-%E3%82%AF%E3%83%A9%E3%83%83%E3%82%B7%E3%83%A5-%E3%82%B9%E3%82%B1%E3%83%AB%E3%83%88%E3%83%B3%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,7656000,JPY,MECHANICAL LEGENDS CRASH SKELETON WATCH,WHCH0006,Q4 August 2020
20473,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w1556249-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A2%E3%82%B9%E3%83%88%E3%83%AD%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%82%A2%E3%82%B9.html,19404000,JPY,ROTONDE,W1556249,Q4 August 2020
20474,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/wjbb0005-%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,5293200,JPY,BALLON BLEU WATCH,WJBB0005,Q4 August 2020
20510,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w4ta0009-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%95%E3%83%A9%E3%83%B3%E3%82%BB%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,940500,JPY,TANK,W4TA0009,Q4 August 2020
20526,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/hpi00889-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%83%9F%E3%82%B9%E3%83%86%E3%83%AA%E3%82%A2%E3%82%B9-%E3%82%A2%E3%83%AF%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,,JPY,ROTONDE,HPI00889,Q4 August 2020
20552,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%91%E3%83%B3%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/wgpn0009-%E3%83%91%E3%83%B3%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,2679600,JPY,PANTHÈRE WATCH,WGPN0009,Q4 August 2020
20557,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%91%E3%83%B3%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/hpi01326-%E3%83%91%E3%83%B3%E3%83%86%E3%83%BC%E3%83%AB-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,7722000,JPY,PANTHÈRE WATCH,HPI01326,Q4 August 2020
20565,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w1556240-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81%E3%80%81%E3%83%A9%E3%83%BC%E3%82%B8-%E3%83%87%E3%82%A4%E3%83%88%E8%A1%A8%E7%A4%BA%E3%80%81%E3%83%AC%E3%83%88%E3%83%AD%E3%82%B0%E3%83%A9%E3%83%BC%E3%83%89%E5%BC%8F2%E3%82%BF%E3%82%A4%E3%83%A0%E3%82%BE%E3%83%BC%E3%83%B3%E8%A1%A8%E7%A4%BA%E3%80%81%E3%83%87%E3%82%A4%EF%BC%8F%E3%83%8A%E3%82%A4%E3%83%88%E8%A1%A8%E7%A4%BA.html,2534400,JPY,"ROTONDE WATCH, LARGE DATE, RETROGRADE SECOND TIME ZONE AND DAY NIGHT INDICATOR",W1556240,Q4 August 2020
20573,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/wsbb0007-%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,676500,JPY,BALLON BLEU,WSBB0007,Q4 August 2020
20592,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/hpi00639-%E3%83%AD%E3%83%88%E3%83%B3%E3%83%89-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,,JPY,ROTONDE,HPI00639,Q4 August 2020
20600,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%82%BF%E3%83%B3%E3%82%AF-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w2609156-%E3%82%BF%E3%83%B3%E3%82%AF-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%83%B3-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,1768800,JPY,TANK,W2609156,Q4 August 2020
20619,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%82%B5%E3%83%B3%E3%83%88%E3%82%B9-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%B5%E3%83%B3%E3%83%88%E3%82%B9-%E3%83%87%E3%83%A5%E3%83%A2%E3%83%B3-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/wssa0023-%E3%82%B5%E3%83%B3%E3%83%88%E3%82%B9-%E3%83%87%E3%83%A5%E3%83%A2%E3%83%B3-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,407000,JPY,SANTOS DE CARTIER,WSSA0023,Q4 August 2020
20621,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/w6920037-%E3%83%90%E3%83%AD%E3%83%B3-%E3%83%96%E3%83%AB%E3%83%BC-%E3%83%89%E3%82%A5-%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,1821600,JPY,BALLON BLEU,W6920037,Q4 August 2020
20633,https://www.cartier.jp/ja/%E5%95%86%E5%93%81%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC/%E6%99%82%E8%A8%88/%E5%85%A8%E3%81%A6%E3%81%AE%E6%99%82%E8%A8%88/%E3%82%AB%E3%83%AB%E3%83%86%E3%82%A3%E3%82%A8-%E3%82%A4%E3%83%97%E3%83%8E%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81/hpi01049-%E3%82%A4%E3%83%97%E3%83%8E%E3%83%BC%E3%82%BA-%E3%82%A6%E3%82%A9%E3%83%83%E3%83%81.html,18084000,JPY,HYPNOSE,HPI01049,Q4 August 2020
21258,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-solo/w5200002-tank-solo-watch.html,34300,HKD,TANK,W5200002,Q4 August 2020
21273,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/hpi00489-ballon-bleu-de-cartier-watch.html,1080000,HKD,BALLON BLEU WATCH,HPI00489,Q4 August 2020
21309,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-de-cartier/wgsa0031-santos-de-cartier-watch.html,230000,HKD,SANTOS WATCH,WGSA0031,Q4 August 2020
21315,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/wsbb0031-ballon-bleu-de-cartier-watch.html,,HKD,BALLON BLEU WATCH,WSBB0031,Q4 August 2020
21349,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-dumont/wgsa0022-santos-dumont-watch.html,75000,HKD,TANK,WGSA0022,Q4 August 2020
21360,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/wjta0022-tank-fran%C3%A7aise-watch.html,183000,HKD,TANK,WJTA0022,Q4 August 2020
21384,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/wjbb0007-ballon-bleu-de-cartier-watch.html,343000,HKD,BALLON BLEU WATCH,WJBB0007,Q4 August 2020
21385,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/wgbb0009-ballon-bleu-de-cartier-watch.html,104000,HKD,BALLON BLEU WATCH,WGBB0009,Q4 August 2020
21391,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-solo-de-cartier/w6700455-ronde-solo-de-cartier-watch.html,46900,HKD,RONDE SOLO WATCH,W6700455,Q4 August 2020
21395,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-louis-cartier/wjta0011-tank-louis-cartier-watch.html,136000,HKD,TANK,WJTA0011,Q4 August 2020
21400,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-solo-de-cartier/w6701005-ronde-solo-de-cartier-watch.html,21200,HKD,RONDE SOLO WATCH,W6701005,Q4 August 2020
21406,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-am%C3%A9ricaine/wb710002-tank-am%C3%A9ricaine-watch.html,229000,HKD,TANK,WB710002,Q4 August 2020
21410,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/wjpn0012-panth%C3%A8re-de-cartier-watch.html,301000,HKD,PANTHÈRE WATCH,WJPN0012,Q4 August 2020
21419,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/wjpn0021-panth%C3%A8re-de-cartier-watch.html,352000,HKD,PANTHÈRE WATCH,WJPN0021,Q4 August 2020
21427,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902062-ballon-bleu-de-cartier-watch.html,190000,HKD,BALLON BLEU,WE902062,Q4 August 2020
21429,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-louis-cartier/w6800151-ronde-louis-cartier-watch.html,61000,HKD,TANK,W6800151,Q4 August 2020
21434,"https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wb520008-baignoire-watch,-small-model.html",186000,HKD,TANK,WB520008,Q4 August 2020
21438,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wjba0006-baignoire-allong%C3%A9e-watch.html,291000,HKD,TANK,WJBA0006,Q4 August 2020
21450,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-dumont/wjsa0017-santos-dumont-watch.html,129000,HKD,TANK,WJSA0017,Q4 August 2020
21459,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/w6920086-ballon-bleu-de-cartier-watch.html,35600,HKD,BALLON BLEU,W6920086,Q4 August 2020
21485,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ronde-de-cartier/ronde-louis-cartier/wr000351-ronde-louis-cartier-watch.html,120000,HKD,TANK,WR000351,Q4 August 2020
21507,"https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/w8000007-baignoire-watch,-small-model.html",75000,HKD,BAIGNOIRE,W8000007,Q4 August 2020
21511,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/w6920068-ballon-bleu-de-cartier-watch.html,178000,HKD,BALLON BLEU,W6920068,Q4 August 2020
21527,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/wgpn0019-panth%C3%A8re-de-cartier-watch.html,575000,HKD,PANTHÈRE WATCH,WGPN0019,Q4 August 2020
21528,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-louis-cartier/hpi00705-tank-louis-cartier-watch.html,690000,HKD,TANK,HPI00705,Q4 August 2020
21532,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/hpi01062-ballon-bleu-de-cartier-watch.html,1220000,HKD,BALLON BLEU WATCH,HPI01062,Q4 August 2020
21554,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/panth%C3%A8re-de-cartier/w3pn0007-panth%C3%A8re-de-cartier-watch.html,94000,HKD,PANTHÈRE WATCH,W3PN0007,Q4 August 2020
21555,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/cl%C3%A9-de-cartier/wjcl0032-cl%C3%A9-de-cartier-watch.html,112000,HKD,CLÉ,WJCL0032,Q4 August 2020
21556,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/santos-de-cartier/santos-de-cartier/wgsa0028-santos-de-cartier-watch.html,117000,HKD,SANTOS WATCH,WGSA0028,Q4 August 2020
21559,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/tank/tank-fran%C3%A7aise/w51028q3-tank-fran%C3%A7aise-watch.html,25800,HKD,TANK,W51028Q3,Q4 August 2020
21560,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-blanc-de-cartier/hpi00759-ballon-blanc-de-cartier-watch.html,1030000,HKD,BALLON BLANC,HPI00759,Q4 August 2020
21562,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/ballon-bleu-de-cartier/wsbb0034-ballon-bleu-de-cartier-watch.html,35600,HKD,BALLON BLEU WATCH,WSBB0034,Q4 August 2020
21565,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/cl%C3%A9-de-cartier/hpi01057-cl%C3%A9-de-cartier-automatic-skeleton-gem-set-watch.html,875000,HKD,CLÉ,HPI01057,Q4 August 2020
21575,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wb520025-mini-baignoire-watch.html,231000,HKD,TANK,WB520025,Q4 August 2020
21576,https://www.cartier.hk/en-hk/collections/watches/women-s-watches/baignoire/wgba0007-baignoire-watch.html,82500,HKD,TANK,WGBA0007,Q4 August 2020
21597,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/whsa0010-santos-de-cartier-watch.html,381000,HKD,SANTOS,WHSA0010,Q4 August 2020
21631,https://www.cartier.hk/en-hk/collections/watches/mens-watches/ronde-de-cartier/ronde-solo-de-cartier/w6701009-ronde-solo-de-cartier-watch.html,72000,HKD,RONDE SOLO WATCH,W6701009,Q4 August 2020
21634,https://www.cartier.hk/en-hk/collections/watches/mens-watches/tank/tank-cintr%C3%A9e/wgta0027-tank-cintr%C3%A9e-watch.html,171000,HKD,TANK,WGTA0027,Q4 August 2020
21649,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0017-santos-de-cartier-chronograph-watch.html,188000,HKD,SANTOS,WGSA0017,Q4 August 2020
21654,https://www.cartier.hk/en-hk/collections/watches/mens-watches/rotonde-de-cartier/whro0013-rotonde-de-cartier-earth-and-moon-watch.html,1880000,HKD,ROTONDE,WHRO0013,Q4 August 2020
21655,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0007-santos-de-cartier-watch.html,257000,HKD,SANTOS DE CARTIER WATCH,WGSA0007,Q4 August 2020
21699,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-dumont/w2sa0015-santos-dumont-watch.html,54500,HKD,TANK,W2SA0015,Q4 August 2020
21715,https://www.cartier.hk/en-hk/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0029-santos-de-cartier-watch.html,257000,HKD,SANTOS WATCH,WGSA0029,Q4 August 2020
21730,https://www.cartier.hk/en-hk/collections/watches/mens-watches/rotonde-de-cartier/hpi01071-rotonde-astromyst%C3%A9rieux-baguettes-watch.html,1880000,HKD,ROTONDE,HPI01071,Q4 August 2020
21756,https://www.cartier.hk/en-hk/collections/watches/mens-watches/ballon-bleu-de-cartier/w6920105-ballon-bleu-de-cartier-flying-tourbillon-watch.html,845000,HKD,BALLON BLEU FLYING TOURBILLON WATCH,W6920105,Q4 August 2020
21759,https://www.cartier.hk/en-hk/collections/watches/mens-watches/rotonde-de-cartier/w1556221-rotonde-de-cartier-astrotourbillon-carbon-crystal-watch.html,1510000,HKD,ROTONDE,W1556221,Q4 August 2020
21766,https://www.cartier.hk/en-hk/collections/watches/mens-watches/drive-de-cartier/wsnm0004-drive-de-cartier-watch.html,46900,HKD,DRIVE WATCH,WSNM0004,Q4 August 2020
21825,https://www.cartier.sg/en-sg/collections/watches/mens-watches/tank/tank-louis-cartier/wgta0011-tank-louis-cartier-watch.html,17200,SGD,TANK,WGTA0011,Q4 August 2020
21832,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-dumont/wgsa0032-santos-dumont-watch.html,21500,SGD,TANK,WGSA0032,Q4 August 2020
21841,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/whro0049-rotonde-de-cartier-watch.html,69000,SGD,ROTONDE,WHRO0049,Q4 August 2020
21858,https://www.cartier.sg/en-sg/collections/watches/mens-watches/ballon-bleu-de-cartier/wsbb0015-ballon-bleu-de-cartier-carbon-watch.html,9100,SGD,BALLON BLEU,WSBB0015,Q4 August 2020
21860,https://www.cartier.sg/en-sg/collections/watches/mens-watches/tank/tank-francaise/w51005q4-tank-fran%C3%A7aise-watch.html,9550,SGD,TANK,W51005Q4,Q4 August 2020
21870,https://www.cartier.sg/en-sg/collections/watches/mens-watches/tank/tank-cintr%C3%A9e/wgta0027-tank-cintr%C3%A9e-watch.html,31300,SGD,TANK,WGTA0027,Q4 August 2020
21883,https://www.cartier.sg/en-sg/collections/watches/mens-watches/ballon-bleu-de-cartier/w69016z4-ballon-bleu-de-cartier-watch.html,8250,SGD,BALLON BLEU WATCH,W69016Z4,Q4 August 2020
21884,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/whsa0010-santos-de-cartier-watch.html,71500,SGD,SANTOS,WHSA0010,Q4 August 2020
21899,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wgsa0029-santos-de-cartier-watch.html,46900,SGD,SANTOS WATCH,WGSA0029,Q4 August 2020
21906,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/w1556230-rotonde-de-cartier-mysterious-double-tourbillon-watch.html,216000,SGD,ROTONDE,W1556230,Q4 August 2020
21943,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/hpi01199-fine-watchmaking-gem-set-watch.html,460000,SGD,ROTONDE,HPI01199,Q4 August 2020
21944,https://www.cartier.sg/en-sg/collections/watches/mens-watches/ballon-bleu-de-cartier/w6920047-ballon-bleu-de-cartier-watch.html,11900,SGD,BALLON BLEU,W6920047,Q4 August 2020
21956,https://www.cartier.sg/en-sg/collections/watches/mens-watches/tank/tank-mc/w5310040-tank-mc-skeleton-watch.html,74000,SGD,TANK,W5310040,Q4 August 2020
21971,https://www.cartier.sg/en-sg/collections/watches/mens-watches/ballon-bleu-de-cartier/w69005z2-ballon-bleu-de-cartier-watch.html,44000,SGD,BALLON BLEU,W69005Z2,Q4 August 2020
21982,https://www.cartier.sg/en-sg/collections/watches/mens-watches/ballon-bleu-de-cartier/wgbb0016-ballon-bleu-de-cartier-watch.html,44000,SGD,BALLON BLEU WATCH,WGBB0016,Q4 August 2020
22006,https://www.cartier.sg/en-sg/collections/watches/mens-watches/santos-de-cartier/santos-de-cartier/wssa0013-santos-de-cartier-watch.html,9450,SGD,SANTOS DE CARTIER WATCH,WSSA0013,Q4 August 2020
22007,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/whro0039-rotonde-de-cartier-mysterious-double-tourbillon-watch.html,307000,SGD,TANK,WHRO0039,Q4 August 2020
22026,https://www.cartier.sg/en-sg/collections/watches/mens-watches/rotonde-de-cartier/hpi01300-rotonde-de-cartier-mysterious-movement-watch.html,120000,SGD,ROTONDE MYSTERIOUS MOVEMENT WATCH,HPI01300,Q4 August 2020
22045,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/ballon-bleu-de-cartier/w6920087-ballon-bleu-de-cartier-watch.html,6900,SGD,BALLON BLEU,W6920087,Q4 August 2020
22092,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/ballon-bleu-de-cartier/we902048-ballon-bleu-de-cartier-watch.html,79000,SGD,BALLON BLEU,WE902048,Q4 August 2020
22102,https://www.cartier.sg/en-sg/collections/watches/women-s-watches/baignoire/wb520028-mini-baignoire-watch.html,24100,SGD,TANK,WB520028,Q4 August 2020
